"Land";"RB";"Kreis";"Gem";"Name";"Flaeche";"Einwohner";"maennlich";"weiblich";"plz"
9;4;79;136;"Marktredwitz, Stadt";49,52;17862;8357;9505;95615
9;4;79;138;"Nagel";7,79;1866;890;976;95697
9;4;79;145;"Röslau";29,84;2395;1169;1226;95195
9;4;79;147;"Schirnding, Markt";16,52;1415;701;714;95706
9;4;79;150;"Schönwald, Stadt";19,19;3635;1728;1907;95173
9;4;79;152;"Selb, Stadt";62,37;16799;7964;8835;95100
9;4;79;158;"Thiersheim, Markt";23,7;2022;1005;1017;95707
9;4;79;159;"Thierstein, Markt";12,93;1285;619;666;95199
9;4;79;161;"Tröstau";19,28;2603;1285;1318;95709
9;4;79;166;"Weißenstadt, Stadt";42,23;3434;1664;1770;95163
9;4;79;169;"Wunsiedel, Stadt";54,88;9986;4826;5160;95632
9;4;79;444;"Wunsiedel i.Fichtelgeb.,11 gemfr. Gebiete";108,91;0;0;0;NA
9;5;61;0;"Ansbach, Stadt";99,91;40412;19216;21196;91522
9;5;62;0;"Erlangen, Stadt";76,82;103753;50589;53164;91052
9;5;63;0;"Fürth, Stadt";63,35;113627;54870;58757;90762
9;5;64;0;"Nürnberg, Stadt";186,4;500855;241475;259380;90403
9;5;65;0;"Schwabach, Stadt";40,8;38862;18709;20153;91126
9;5;71;111;"Adelshofen";27,18;962;482;480;91587
9;5;71;113;"Arberg, Markt";31,3;2295;1148;1147;91722
9;5;71;114;"Aurach";36,68;2969;1471;1498;91589
9;5;71;115;"Bechhofen, Markt";61,86;6066;3038;3028;91572
9;5;71;122;"Bruckberg";7,62;1317;723;594;91590
9;5;71;125;"Buch a.Wald";26,44;976;499;477;91592
9;5;71;127;"Burgoberbach";12,62;3364;1684;1680;91595
9;5;71;128;"Burk";14,1;1187;603;584;91596
9;5;71;130;"Colmberg, Markt";38,35;2117;1043;1074;91598
9;5;71;132;"Dentlein a.Forst, Markt";18,02;2443;1219;1224;91599
9;5;71;134;"Diebach";22,36;1137;573;564;91583
9;5;71;135;"Dietenhofen, Markt";63,97;5661;2834;2827;90599
9;5;71;136;"Dinkelsbühl, Stadt";75,16;11584;5594;5990;91550
9;5;71;137;"Dombühl, Markt";17,9;1678;849;829;91601
9;5;71;139;"Dürrwangen, Markt";23,03;2626;1321;1305;91602
9;5;71;141;"Ehingen";47,63;2015;1014;1001;91725
9;5;71;145;"Feuchtwangen, Stadt";137,24;12254;6087;6167;91555
9;5;71;146;"Flachslanden, Markt";40,91;2481;1243;1238;91604
9;5;71;152;"Gebsattel";19,12;1812;923;889;91607
9;5;71;154;"Gerolfingen";12,59;1036;495;541;91726
9;5;71;155;"Geslau";41,97;1414;701;713;91608
9;5;71;165;"Heilsbronn, Stadt";62,23;9263;4514;4749;91560
9;5;71;166;"Herrieden, Stadt";81,71;7705;3841;3864;91567
9;5;71;169;"Insingen";21,33;1135;589;546;91610
9;5;71;170;"Langfurth";21,16;2138;1050;1088;91731
9;5;71;171;"Lehrberg, Markt";50,87;3178;1573;1605;91611
9;5;71;174;"Leutershausen, Stadt";84,11;5630;2772;2858;91578
9;5;71;175;"Lichtenau, Markt";41,39;3780;1857;1923;91586
9;5;71;177;"Merkendorf, Stadt";26,07;2820;1418;1402;91732
9;5;71;178;"Mitteleschenbach";10,51;1579;769;810;91734
9;5;71;179;"Mönchsroth";11,92;1614;788;826;91614
9;5;71;180;"Neuendettelsau";33,78;7816;3581;4235;91564
9;5;71;181;"Neusitz";13,78;2062;1000;1062;91616
9;5;71;183;"Oberdachstetten";23,65;1706;830;876;91617
9;5;71;188;"Ohrenbach";22,73;645;327;318;91620
9;5;71;189;"Ornbau, Stadt";15,16;1629;807;822;91737
9;5;71;190;"Petersaurach";41,81;5058;2527;2531;91580
9;5;71;192;"Röckingen";10,91;756;387;369;91740
9;5;71;193;"Rothenburg ob der Tauber, Stadt";41,68;11226;5340;5886;91541
9;5;71;194;"Rügland";20,89;1266;622;644;91622
9;5;71;196;"Sachsen b.Ansbach";20,95;3240;1625;1615;91623
9;5;71;198;"Schillingsfürst, Stadt";27,52;2850;1369;1481;91583
9;5;71;199;"Schnelldorf";51,48;3551;1822;1729;91625
9;5;71;200;"Schopfloch, Markt";15,34;2918;1457;1461;91626
9;5;71;205;"Steinsfeld";31,8;1274;619;655;91628
9;5;71;208;"Unterschwaningen";18,57;892;450;442;91743
9;5;71;214;"Wassertrüdingen, Stadt";53,58;6067;2977;3090;91717
9;5;71;216;"Weidenbach, Markt";21,71;2197;1147;1050;91746
9;5;71;217;"Weihenzell";45,18;2846;1452;1394;91629
9;5;71;218;"Weiltingen, Markt";24,02;1374;701;673;91744
9;5;71;222;"Wettringen";21,42;947;480;467;91631
9;5;71;223;"Wieseth";20,59;1442;728;714;91632
9;5;71;224;"Wilburgstetten";25,28;2117;1071;1046;91634
9;5;71;225;"Windelsbach";38,5;1068;546;522;91635
9;5;71;226;"Windsbach, Stadt";68,14;6053;3106;2947;91575
9;5;71;227;"Wittelshofen";24,23;1279;643;636;91749
9;5;71;228;"Wörnitz";24,45;1653;828;825;91637
9;5;71;229;"Wolframs-Eschenbach, Stadt";25,47;2884;1439;1445;91639
9;5;71;444;"Ansbach, 1 gemfr. Gebiet";1,82;0;0;0;NA
9;5;72;111;"Adelsdorf";31,67;7235;3674;3561;91325
9;5;72;114;"Aurachtal";18,4;2987;1477;1510;91086
9;5;72;115;"Baiersdorf, Stadt";11,79;7091;3503;3588;91083
9;5;72;119;"Bubenreuth";4,13;4532;2189;2343;91088
9;5;72;120;"Buckenhof";1,4;3285;1622;1663;91054
9;5;72;121;"Eckental, Markt";29,74;14046;6909;7137;90542
9;5;72;126;"Gremsdorf";12,95;1512;894;618;91350
9;5;72;127;"Großenseebach";7,2;2384;1151;1233;91091
9;5;72;130;"Hemhofen";6,77;5200;2539;2661;91334
9;5;72;131;"Heroldsberg, Markt";11,04;7496;3578;3918;90562
9;5;72;132;"Herzogenaurach, Stadt";47,62;22885;11466;11419;91074
9;5;72;133;"Heßdorf";24,78;3584;1876;1708;91093
9;5;72;135;"Höchstadt a.d.Aisch, Stadt";70,86;13430;6619;6811;91315
9;5;72;137;"Kalchreuth";10,86;3055;1477;1578;90562
9;5;72;139;"Lonnerstadt, Markt";22,72;1982;987;995;91475
9;5;72;141;"Marloffstein";6,62;1603;830;773;91080
9;5;72;142;"Möhrendorf";13,16;4409;2191;2218;91096
9;5;72;143;"Mühlhausen, Markt";16,6;1688;855;833;96172
9;5;72;147;"Oberreichenbach";4,83;1220;616;604;91097
9;5;72;149;"Röttenbach";7,75;4585;2260;2325;91341
9;5;72;154;"Spardorf";3,22;1970;977;993;91080
9;5;72;158;"Uttenreuth";5,95;4662;2300;2362;91080
9;5;72;159;"Vestenbergsgreuth, Markt";31,85;1589;798;791;91487
9;5;72;160;"Wachenroth, Markt";23,17;2148;1108;1040;96193
9;5;72;164;"Weisendorf, Markt";36,74;6210;3051;3159;91085
9;5;72;444;"Erlangen-Höchstadt, 10 gemfr. Gebiete";102,67;0;0;0;NA
9;5;73;111;"Ammerndorf, Markt";5,06;2146;1055;1091;90614
9;5;73;114;"Cadolzburg, Markt";45,44;10071;4944;5127;90556
9;5;73;115;"Großhabersdorf";35,51;4261;2095;2166;90613
9;5;73;120;"Langenzenn, Stadt";46,33;10601;5157;5444;90579
9;5;73;122;"Oberasbach, Stadt";12,09;17048;8162;8886;90522
9;5;73;123;"Obermichelbach";9,28;2890;1427;1463;90587
9;5;73;124;"Puschendorf";3,4;2246;1060;1186;90617
9;5;73;125;"Roßtal, Markt";44,39;9953;4911;5042;90574
9;5;73;126;"Seukendorf";8,49;3140;1528;1612;90556
9;5;73;127;"Stein, Stadt";19,51;13901;6581;7320;90547
9;5;73;129;"Tuchenbach";6,49;1199;607;592;90587
9;5;73;130;"Veitsbronn";16,16;6258;3044;3214;90587
9;5;73;133;"Wilhermsdorf, Markt";26,64;5137;2616;2521;91452
9;5;73;134;"Zirndorf, Stadt";28,77;25352;12813;12539;90513
9;5;74;111;"Alfeld";17,95;1163;589;574;91236
9;5;74;112;"Altdorf b.Nürnberg, Stadt";48,61;15357;7525;7832;90518
9;5;74;117;"Burgthann";39,18;11373;5627;5746;90559
9;5;74;120;"Engelthal";13,62;1155;571;584;91238
9;5;74;123;"Feucht, Markt";9,7;13306;6719;6587;90537
9;5;74;128;"Happurg";42,59;3679;1808;1871;91230
9;5;74;129;"Hartenstein";22,79;1392;722;670;91235
9;5;74;131;"Henfenfeld";6,65;1877;929;948;91239
9;5;74;132;"Hersbruck, Stadt";22,9;12447;6085;6362;91217
9;5;74;135;"Kirchensittenbach";43,2;2224;1092;1132;91241
9;5;74;138;"Lauf a.d.Pegnitz, Stadt";59,8;26245;12643;13602;91207
9;5;74;139;"Leinburg";29,42;6439;3197;3242;91227
9;5;74;140;"Neuhaus a.d.Pegnitz, Markt";23,32;2925;1454;1471;91284
9;5;74;141;"Neunkirchen a.Sand";14,14;4698;2286;2412;91233
9;5;74;145;"Offenhausen";22,51;1648;821;827;91238
9;5;74;146;"Ottensoos";10,01;2043;1031;1012;91242
9;5;74;147;"Pommelsbrunn";50,04;5387;2623;2764;91224
9;5;74;150;"Reichenschwand";6,84;2262;1101;1161;91244
9;5;74;152;"Röthenbach a.d.Pegnitz, Stadt";14,28;12041;5706;6335;90552
9;5;74;154;"Rückersdorf";3,57;4469;2167;2302;90607
9;5;74;155;"Schnaittach, Markt";49,36;8277;4059;4218;91220
9;5;74;156;"Schwaig b.Nürnberg";5,9;8303;3934;4369;90571
9;5;74;157;"Schwarzenbruck";22,22;8527;4171;4356;90592
9;5;74;158;"Simmelsdorf";40,85;3237;1668;1569;91245
9;5;74;160;"Velden, Stadt";21,32;1813;893;920;91235
9;5;74;161;"Vorra";22,08;1797;833;964;91247
9;5;74;164;"Winkelhaid";6,54;4027;1949;2078;90610
9;5;74;444;"Nürnberger Land, 15 gemfr. Gebiete";130,07;0;0;0;NA
9;5;75;112;"Bad Windsheim, Stadt";78,25;12061;5850;6211;91438
9;5;75;113;"Baudenbach, Markt";22,09;1191;589;602;91460
9;5;75;115;"Burgbernheim, Stadt";42,32;3032;1488;1544;91593
9;5;75;116;"Burghaslach, Markt";43,98;2534;1272;1262;96152
9;5;75;117;"Dachsbach, Markt";20,58;1779;903;876;91462
9;5;75;118;"Diespeck";20,99;3668;1850;1818;91456
9;5;75;119;"Dietersheim";31,21;2159;1084;1075;91463
9;5;75;121;"Emskirchen, Markt";67,27;6107;3036;3071;91448
9;5;75;122;"Ergersheim";30,03;1161;603;558;91465
9;5;75;124;"Gallmersgarten";15,18;811;406;405;91605
9;5;75;125;"Gerhardshofen";27,2;2556;1297;1259;91466
9;5;75;127;"Gollhofen";17,03;820;419;401;97258
9;5;75;128;"Gutenstetten";21,37;1406;705;701;91468
9;5;75;129;"Hagenbüchach";11,5;1250;639;611;91469
9;5;75;130;"Hemmersheim";23,83;690;343;347;97258
9;5;75;133;"Illesheim";21,41;907;445;462;91471
9;5;75;134;"Ippesheim, Markt";23,57;1129;571;558;97258
9;5;75;135;"Ipsheim, Markt";42,26;2160;1066;1094;91472
9;5;75;138;"Langenfeld";7,21;1024;515;509;91474
9;5;75;143;"Marktbergel, Markt";24,2;1619;836;783;91613
9;5;75;144;"Markt Bibart, Markt";30,09;1973;995;978;91477
9;5;75;145;"Markt Erlbach, Markt";60,9;5703;2875;2828;91459
9;5;75;146;"Markt Nordheim, Markt";39,32;1158;580;578;91478
9;5;75;147;"Markt Taschendorf, Markt";27,66;1064;566;498;91480
9;5;75;150;"Münchsteinach";29,46;1446;730;716;91481
9;5;75;152;"Neuhof a.d.Zenn, Markt";30,84;2095;1056;1039;90616
9;5;75;153;"Neustadt a.d.Aisch, Stadt";61,25;12326;5893;6433;91413
9;5;75;155;"Oberickelsheim";18,22;702;354;348;97258
9;5;75;156;"Obernzenn, Markt";39,67;2706;1310;1396;91619
9;5;75;157;"Oberscheinfeld, Markt";42,26;1287;635;652;91483
9;5;75;161;"Scheinfeld, Stadt";45,1;4736;2336;2400;91443
9;5;75;163;"Simmershofen";34,19;970;505;465;97215
9;5;75;165;"Sugenheim, Markt";63,38;2350;1190;1160;91484
9;5;75;166;"Trautskirchen";19,83;1327;661;666;90619
9;5;75;167;"Uehlfeld, Markt";31,23;3018;1534;1484;91486
9;5;75;168;"Uffenheim, Stadt";59,47;6231;2991;3240;97215
9;5;75;179;"Weigenheim";32,65;1017;529;488;97215
9;5;75;181;"Wilhelmsdorf";7,8;1317;653;664;91489
9;5;75;444;"Neustadt a.d.Aisch-Bad Windsh.,1 gemfr.Ge";2,74;0;0;0;NA
9;5;76;111;"Abenberg, Stadt";48,4;5547;2688;2859;91183
9;5;76;113;"Allersberg, Markt";59,71;8019;3962;4057;90584
9;5;76;117;"Büchenbach";30,81;5167;2574;2593;91186
9;5;76;121;"Georgensgmünd";46,94;6697;3286;3411;91166
9;5;76;122;"Greding, Stadt";103,74;7066;3580;3486;91171
9;5;76;126;"Heideck, Stadt";58,64;4823;2451;2372;91180
9;5;76;127;"Hilpoltstein, Stadt";89,75;13209;6678;6531;91161
9;5;76;128;"Kammerstein";37,09;2776;1389;1387;91126
9;5;76;132;"Schwanstetten, Markt";32,4;7461;3614;3847;90596
9;5;76;137;"Rednitzhembach";13,02;6956;3372;3584;91126
9;5;76;141;"Röttenbach";21,67;2930;1472;1458;91187
9;5;76;142;"Rohr";46,5;3369;1677;1692;91189
9;5;76;143;"Roth, Stadt";96,35;24972;12270;12702;91154
9;5;76;147;"Spalt, Stadt";55,72;5017;2487;2530;91174
9;5;76;148;"Thalmässing, Markt";80,57;5339;2678;2661;91177
9;5;76;151;"Wendelstein, Markt";51;15958;7803;8155;90530
9;5;76;444;"Roth, 5 gemfr. Gebiete";23,23;0;0;0;NA
9;5;77;111;"Absberg, Markt";18,98;1310;635;675;91720
9;5;77;113;"Alesheim";20,45;1020;493;527;91793
9;5;77;114;"Muhr a.See";10,96;2220;1099;1121;91735
9;5;77;115;"Bergen";19,91;1109;555;554;91790
9;5;77;120;"Burgsalach";19,3;1223;631;592;91790
9;5;77;122;"Dittenheim";29,32;1731;901;830;91723
9;5;77;125;"Ellingen, Stadt";31,25;3703;1840;1863;91792
9;5;77;127;"Ettenstatt";15,84;861;439;422;91796
9;5;77;133;"Gnotzheim, Markt";12,48;875;453;422;91728
9;5;77;136;"Gunzenhausen, Stadt";82,73;16450;7798;8652;91710
9;5;77;138;"Haundorf";51,34;2668;1376;1292;91729
9;5;77;140;"Heidenheim, Markt";52,31;2479;1275;1204;91719
9;5;77;141;"Höttingen";19,26;1212;597;615;91798
9;5;77;148;"Langenaltheim";39,07;2402;1227;1175;91799
9;5;77;149;"Markt Berolzheim, Markt";14,55;1362;668;694;91801
9;5;77;150;"Meinheim";16,36;875;435;440;91802
9;5;77;151;"Nennslingen, Markt";21,97;1395;734;661;91790
9;5;77;158;"Pappenheim, Stadt";64,32;4302;2141;2161;91788
9;5;77;159;"Pfofeld";23,89;1463;748;715;91738
9;5;77;161;"Pleinfeld, Markt";71,36;7335;3619;3716;91785
9;5;77;162;"Polsingen";33,87;2033;1099;934;91805
9;5;77;163;"Raitenbuch";38,22;1168;632;536;91790
9;5;77;168;"Solnhofen";13,54;1807;916;891;91807
9;5;77;172;"Theilenhofen";20,33;1194;604;590;91741
9;5;77;173;"Treuchtlingen, Stadt";103,41;13124;6483;6641;91757
9;5;77;177;"Weißenburg i.Bay., Stadt";97,57;17648;8434;9214;91781
9;5;77;179;"Westheim";28,32;1194;601;593;91747
9;6;61;0;"Aschaffenburg, Stadt";62,49;68664;32892;35772;63739
9;6;62;0;"Schweinfurt, Stadt";35,71;53970;25817;28153;97421
9;6;63;0;"Würzburg, Stadt";87,63;134913;62633;72280;97070
9;6;71;111;"Alzenau i.UFr., Stadt";59,32;18971;9484;9487;63755
9;6;71;112;"Bessenbach";29,98;5929;2961;2968;63856
9;6;71;113;"Blankenbach";3,95;1608;828;780;63825
9;6;71;114;"Karlstein a.Main";12,67;8286;4027;4259;63791
9;6;71;119;"Geiselbach";9,64;2126;1042;1084;63826
9;6;71;120;"Glattbach";3,53;3381;1658;1723;63864
9;6;71;121;"Goldbach, Markt";10,97;9952;4822;5130;63773
9;6;71;122;"Großostheim, Markt";44,31;16412;8180;8232;63762
9;6;71;124;"Haibach";7,36;8536;4152;4384;63808
9;6;71;126;"Heigenbrücken";6,73;2364;1171;1193;63869
9;6;71;127;"Heimbuchenthal";17,15;2180;1085;1095;63872
9;6;71;128;"Heinrichsthal";4,52;912;440;472;63871
9;6;71;130;"Hösbach, Markt";30,59;13337;6635;6702;63768
9;6;71;133;"Johannesberg";13,65;3884;1918;1966;63867
9;6;71;134;"Kahl a.Main";10,64;7103;3472;3631;63796
9;6;71;135;"Kleinkahl";11,86;1880;940;940;63828
9;6;71;136;"Kleinostheim";13,89;8257;4057;4200;63801
9;6;71;138;"Krombach";10,65;2169;1086;1083;63829
9;6;71;139;"Laufach";15,6;5277;2633;2644;63846
9;6;71;140;"Mainaschaff";7,31;8347;4153;4194;63814
9;6;71;141;"Mespelbrunn";15,53;2263;1133;1130;63875
9;6;71;143;"Mömbris, Markt";35,9;12243;6076;6167;63776
9;6;71;148;"Rothenbuch";7,05;1937;989;948;63860
9;6;71;150;"Sailauf";13,82;3726;1835;1891;63877
9;6;71;152;"Schöllkrippen, Markt";12,64;3859;1866;1993;63825
9;6;71;153;"Sommerkahl";5,46;1171;560;611;63825
9;6;71;155;"Stockstadt a.Main, Markt";18,88;7485;3784;3701;63811
9;6;71;156;"Waldaschaff";6,59;4012;1966;2046;63857
9;6;71;157;"Weibersbrunn";2,89;2091;1045;1046;63879
9;6;71;159;"Westerngrund";8,97;1901;973;928;63825
9;6;71;160;"Dammbach";18,49;1860;930;930;63874
9;6;71;162;"Wiesen";5,64;1084;538;546;63831
9;6;71;444;"Aschaffenburg, 11 gemfr. Gebiete";223,01;0;0;0;NA
9;6;72;111;"Aura a.d.Saale";10,1;895;439;456;97717
9;6;72;112;"Bad Bocklet, Markt";38,5;4569;2267;2302;97708
9;6;72;113;"Bad Brückenau, Stadt";23,75;7154;3392;3762;97769
9;6;72;114;"Bad Kissingen, Stadt";69,42;21092;9463;11629;97688
9;6;72;117;"Burkardroth, Markt";69,12;7824;3891;3933;97705
9;6;72;121;"Elfershausen, Markt";34,91;2990;1478;1512;97725
9;6;72;122;"Euerdorf, Markt";16,34;1609;789;820;97717
9;6;72;124;"Fuchsstadt";18,3;1872;957;915;97727
9;6;72;126;"Geroda, Markt";16,8;932;464;468;97779
9;6;72;127;"Hammelburg, Stadt";128,9;11779;5869;5910;97762
9;6;72;131;"Maßbach, Markt";59,31;4839;2452;2387;97711
9;6;72;134;"Motten";23,8;1936;958;978;97786
9;6;72;135;"Münnerstadt, Stadt";93,11;7937;4036;3901;97702
9;6;72;136;"Nüdlingen";26,35;4202;2116;2086;97720
9;6;72;138;"Oberleichtersbach";27,58;2106;1020;1086;97789
9;6;72;139;"Oberthulba, Markt";52,49;5146;2546;2600;97723
9;6;72;140;"Oerlenbach";33,41;5203;2550;2653;97714
9;6;72;142;"Ramsthal";10,42;1207;601;606;97729
9;6;72;143;"Rannungen";17,34;1218;609;609;97517
9;6;72;145;"Riedenberg";13,23;1065;553;512;97792
9;6;72;149;"Schondra, Markt";28,63;1836;951;885;97795
9;6;72;155;"Sulzthal, Markt";15,06;940;468;472;97717
9;6;72;157;"Thundorf i.UFr.";15,58;1168;568;600;97711
9;6;72;161;"Wartmannsroth";53,45;2288;1160;1128;97797
9;6;72;163;"Wildflecken, Markt";77,53;3229;1570;1659;97772
9;6;72;166;"Zeitlofs, Markt";40,91;2231;1138;1093;97799
9;6;72;444;"Bad Kissingen, 14 gemfr. Gebiete";122,71;0;0;0;NA
9;6;73;113;"Aubstadt";11,93;771;375;396;97633
9;6;73;114;"Bad Neustadt a.d.Saale, Stadt";36,9;15935;7715;8220;97616
9;6;73;116;"Bastheim";41,75;2638;1601;1037;97654
9;6;73;117;"Bischofsheim a.d.Rhön, Stadt";67,72;5007;2499;2508;97653
9;6;73;123;"Fladungen, Stadt";46,37;2275;1154;1121;97650
9;6;73;126;"Großbardorf";16,54;989;511;478;97633
9;6;73;127;"Großeibstadt";16,64;1190;581;609;97633
9;6;73;129;"Hausen";24,21;736;385;351;97647
9;6;73;130;"Hendungen";22,85;1034;524;510;97640
9;6;73;131;"Herbstadt";20,69;685;334;351;97633
9;6;73;133;"Heustreu";10,56;1278;636;642;97618
9;6;73;134;"Höchheim";25,26;1236;646;590;97633
9;6;73;135;"Hohenroth";17,13;3638;1829;1809;97618
9;6;73;136;"Hollstadt";24,3;1654;807;847;97618
9;6;73;141;"Bad Königshofen i.Grabfeld, Stadt";69,52;7025;3479;3546;97631
9;6;73;142;"Mellrichstadt, Stadt";55,78;6040;2995;3045;97638
9;6;73;146;"Niederlauer";9,09;1787;900;887;97618
9;6;73;147;"Nordheim v.d.Rhön";16,56;1132;556;576;97647
9;6;73;149;"Oberelsbach, Markt";67,64;2828;1386;1442;97656
9;6;73;151;"Oberstreu";22,62;1655;844;811;97640
9;6;73;153;"Ostheim v.d.Rhön, Stadt";40,78;3590;1814;1776;97645
9;6;73;156;"Rödelmaier";6,28;935;465;470;97618
9;6;73;160;"Saal a.d.Saale, Markt";21,57;1576;787;789;97633
9;6;73;161;"Salz";8,65;2292;1125;1167;97616
9;6;73;162;"Sandberg";28,03;2792;1383;1409;97657
9;6;73;163;"Schönau a.d.Brend";15,57;1372;690;682;97659
9;6;73;167;"Sondheim v.d.Rhön";18,58;1030;509;521;97647
9;6;73;170;"Stockheim";19,87;1165;569;596;97640
9;6;73;171;"Strahlungen";13,43;949;489;460;97618
9;6;73;172;"Sulzdorf a.d.Lederhecke";36,41;1241;644;597;97528
9;6;73;173;"Sulzfeld";22,51;1779;909;870;97633
9;6;73;174;"Trappstadt, Markt";25,8;1042;559;483;97633
9;6;73;175;"Unsleben";8,93;919;454;465;97618
9;6;73;182;"Willmars";12,17;674;322;352;97647
9;6;73;183;"Wollbach";7,58;1278;608;670;97618
9;6;73;184;"Wülfershausen a.d.Saale";18,13;1479;751;728;97618
9;6;73;186;"Burglauer";13,95;1667;844;823;97724
9;6;73;444;"Rhön-Grabfeld, 8 gemfr. Gebiete";79,43;0;0;0;NA
9;6;74;111;"Aidhausen";37,3;1890;991;899;97491
9;6;74;118;"Breitbrunn";12,41;1095;567;528;96151
9;6;74;120;"Bundorf";40,24;948;477;471;97494
9;6;74;121;"Burgpreppach, Markt";38,76;1428;712;716;97496
9;6;74;129;"Ebelsbach";25,75;3907;1953;1954;97500
9;6;74;130;"Ebern, Stadt";95,02;7369;3667;3702;96106
9;6;74;133;"Eltmann, Stadt";40,74;5416;2717;2699;97483
9;6;74;139;"Gädheim";9,58;1249;626;623;97503
9;6;74;147;"Haßfurt, Stadt";52,69;13502;6619;6883;97437
9;6;74;149;"Hofheim i.UFr., Stadt";56,36;5176;2587;2589;97461
9;6;74;153;"Riedbach";31,67;1720;870;850;97519
9;6;74;159;"Oberaurach";45,15;4364;2207;2157;97514
9;6;74;160;"Kirchlauter";16,92;1422;713;709;96166
9;6;74;163;"Knetzgau";61,58;6517;3259;3258;97478
9;6;74;164;"Königsberg i.Bay., Stadt";61,86;3715;1834;1881;97486
9;6;74;171;"Maroldsweisach, Markt";71,87;3650;1885;1765;96126
9;6;74;180;"Theres";30,78;2768;1377;1391;97531
9;6;74;184;"Pfarrweisach";28,43;1586;817;769;96176
9;6;74;187;"Rauhenebrach";61,1;3089;1583;1506;96181
9;6;74;190;"Rentweinsdorf, Markt";24,62;1608;804;804;96184
9;6;74;195;"Sand a.Main";12,33;3180;1597;1583;97522
9;6;74;201;"Stettfeld";11,16;1250;626;624;96188
9;6;74;210;"Untermerzbach";27,75;1760;862;898;96190
9;6;74;219;"Wonfurt";17,36;1998;1007;991;97539
9;6;74;221;"Zeil a.Main, Stadt";35,74;5840;2889;2951;97475
9;6;74;223;"Ermershausen";9,21;616;323;293;96126
9;6;75;111;"Abtswind, Markt";12,8;803;394;409;97355
9;6;75;112;"Albertshofen";3,8;2017;1036;981;97320
9;6;75;113;"Biebelried";22,73;1184;596;588;97318
9;6;75;114;"Buchbrunn";4,57;1042;519;523;97320
9;6;75;116;"Castell";22,93;814;410;404;97355
9;6;75;117;"Dettelbach, Stadt";60,9;6938;3423;3515;97337
9;6;75;127;"Geiselwind, Markt";48,78;2412;1209;1203;96160
9;6;75;131;"Großlangheim, Markt";14,76;1615;800;815;97320
9;6;75;139;"Iphofen, Stadt";78,04;4409;2193;2216;97346
9;6;75;141;"Kitzingen, Stadt";47;20860;9817;11043;97318
9;6;75;142;"Kleinlangheim, Markt";19,09;1702;851;851;97355
9;6;75;144;"Mainbernheim, Stadt";12,22;2318;1162;1156;97350
9;6;75;146;"Mainstockheim";8,52;1877;948;929;97320
9;6;75;147;"Marktbreit, Stadt";20,16;3710;1961;1749;97340
9;6;75;148;"Markt Einersheim, Markt";7,76;1171;586;585;97348
9;6;75;149;"Marktsteft, Stadt";10,51;1796;907;889;97342
9;6;75;150;"Martinsheim";23,23;1072;523;549;97340
9;6;75;155;"Nordheim a.Main";5,3;1016;541;475;97334
9;6;75;156;"Obernbreit, Markt";9,84;1843;894;949;97342
9;6;75;158;"Prichsenstadt, Stadt";48,87;3240;1653;1587;97357
9;6;75;161;"Rödelsee";11,49;1635;798;837;97348
9;6;75;162;"Rüdenhausen, Markt";6,88;824;393;431;97355
9;6;75;165;"Schwarzach a.Main, Markt";21,13;3659;1978;1681;97359
9;6;75;166;"Segnitz";2,75;833;405;428;97340
9;6;75;167;"Seinsheim, Markt";17,52;1076;549;527;97342
9;6;75;169;"Sommerach";5,67;1420;694;726;97334
9;6;75;170;"Sulzfeld a.Main";7,68;1262;635;627;97320
9;6;75;174;"Volkach, Stadt";60,19;9390;4675;4715;97332
9;6;75;177;"Wiesenbronn";10,57;978;493;485;97355
9;6;75;178;"Wiesentheid, Markt";33,37;4856;2501;2355;97353
9;6;75;179;"Willanzheim, Markt";25,13;1606;832;774;97348
9;6;76;111;"Altenbuch";9,79;1278;645;633;97901
9;6;76;112;"Amorbach, Stadt";50,93;4106;1994;2112;63916
9;6;76;116;"Bürgstadt, Markt";17,39;4257;2109;2148;63927
9;6;76;117;"Collenberg";23,86;2582;1313;1269;97903
9;6;76;118;"Dorfprozelten";10,39;1908;974;934;97904
9;6;76;119;"Eichenbühl";31,24;2684;1369;1315;63928
9;6;76;121;"Elsenfeld, Markt";24,38;8906;4401;4505;63820
9;6;76;122;"Erlenbach a.Main, Stadt";15,7;10073;5001;5072;63906
9;6;76;123;"Eschau, Markt";38,12;4053;2051;2002;63863
9;6;76;124;"Faulbach";10,98;2746;1391;1355;97906
9;6;76;125;"Großheubach, Markt";19;5074;2490;2584;63920
9;6;76;126;"Großwallstadt";14,03;4077;2034;2043;63868
9;6;76;128;"Hausen";8,06;1984;980;1004;63840
9;6;76;131;"Kirchzell, Markt";63,86;2355;1207;1148;63931
9;6;76;132;"Kleinheubach, Markt";9,49;3434;1729;1705;63924
9;6;76;133;"Kleinwallstadt, Markt";15,8;5823;2908;2915;63839
9;6;76;134;"Klingenberg a.Main, Stadt";21,15;6264;3115;3149;63911
9;6;76;135;"Laudenbach";4,94;1390;708;682;63925
9;6;76;136;"Leidersbach";19,85;4972;2458;2514;63849
9;6;76;139;"Miltenberg, Stadt";60,18;9574;4692;4882;63897
9;6;76;140;"Mömlingen";18,45;5035;2495;2540;63853
9;6;76;141;"Mönchberg, Markt";24,16;2569;1273;1296;63933
9;6;76;143;"Neunkirchen";16,65;1528;795;733;63930
9;6;76;144;"Niedernberg";15,6;4901;2460;2441;63843
